page,source_url,src_len,count,yes,no,ii,dk
https://www.snopes.com/fact-check/mike-pence-allowing-rape-victims-to-have-abortions-will-lead-to-women-trying-to-get-raped/,http://archive.is/6BtPi,1,3,2,1,0,0
https://www.snopes.com/fact-check/was-yee-arrested-for-gun-trafficking/,https://www.usatoday.com/story/news/politics/2018/02/27/speaker-paul-ryan-says-gop-look-system-failures-not-gun-control-wake-florida-shooting/376481002/,3,0,0,0,0,0
https://www.snopes.com/fact-check/was-yee-arrested-for-gun-trafficking/,https://archive.fo/ksgbv,3,0,0,0,0,0
https://www.snopes.com/fact-check/was-yee-arrested-for-gun-trafficking/,https://www.washingtonpost.com/news/morning-mix/wp/2016/02/25/ex-calif-state-sen-leeland-yee-gun-control-champion-heading-to-prison-for-weapons-trafficking/?utm_term=.04f7a8ae87c7,3,0,0,0,0,0
https://www.snopes.com/fact-check/judge-curiel-la-raza-kkk/,https://www.washingtonpost.com/news/fact-checker/wp/2016/06/07/trump-supporters-false-claim-that-trump-u-judge-is-a-member-of-a-pro-immigrant-group/,4,0,0,0,0,0
https://www.snopes.com/fact-check/judge-curiel-la-raza-kkk/,http://larazalawyers.net/,4,0,0,0,0,0
https://www.snopes.com/fact-check/judge-curiel-la-raza-kkk/,http://www.filosofia.org/aut/001/razacos.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/judge-curiel-la-raza-kkk/,http://sdlrla.com/the-name/,4,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://www.newsweek.com/trump-2020-campaign-adviser-katrina-pierson-calls-john-mccain-answer-dossier-1267850,6,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://www.businessinsider.com/john-mccain-conspiracy-theories-steele-dossier-trump-russia-2018-5,6,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://dailycaller.com/2018/12/19/buzzfeed-mccain-associate-dossier/,6,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://katrinapierson.com/john-mccain-still-refuses-answer-questions-role-dossier/,6,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://www.dailydot.com/layer8/mccain-dossier-trump-supporters/,6,0,0,0,0,0
https://www.snopes.com/fact-check/katrina-pierson-mccain-tweet/,https://www.scribd.com/document/396091410/Summary-Judgment-Gubarev-v-Buzzfeed,6,0,0,0,0,0
https://www.snopes.com/fact-check/call-scam/,http://www.liquidsoapproducts.com/rules.html,1,3,0,0,3,0
https://www.snopes.com/fact-check/fine-using-cellphones-while-driving/,https://www.ontario.ca/page/distracted-driving#section-2,4,0,0,0,0,0
https://www.snopes.com/fact-check/fine-using-cellphones-while-driving/,http://archive.fo/IrohP,4,0,0,0,0,0
https://www.snopes.com/fact-check/fine-using-cellphones-while-driving/,https://www.oregon.gov/odot/safety/pages/distracted.aspx,4,0,0,0,0,0
https://www.snopes.com/fact-check/fine-using-cellphones-while-driving/,https://www.dmv.com/il/illinois/distracted-driving-laws,4,0,0,0,0,0
https://www.snopes.com/fact-check/peanuttin39-to-see-here/,https://schulzmuseum.org/about-the-man/frequently-asked-questions/,1,3,0,1,2,0
https://www.snopes.com/fact-check/nancy-pelosi-endorsed-bernie-sanders/,http://archive.is/eJJPB,2,0,0,0,0,0
https://www.snopes.com/fact-check/nancy-pelosi-endorsed-bernie-sanders/,https://www.google.com/search?q=800-921-1221&oq=800-921-1221&aqs=chrome..69i57j69i64.5960j0j7&sourceid=chrome&ie=UTF-8,2,1,0,0,1,0
https://www.snopes.com/fact-check/elijah-cummings-said-democrats-gave-black-people-the-right-to-vote/,https://www.govtrack.us/congress/votes/40-3/s586,1,1,0,1,0,0
https://www.snopes.com/fact-check/paul-ryan-conducting-obamacare-phone-survey/,https://www.congress.gov/bill/114th-congress/house-bill/3762,1,3,0,3,0,0
https://www.snopes.com/fact-check/knock-slash-car-warning/,https://www.facebook.com/singaporepoliceforce/,2,1,0,1,0,0
https://www.snopes.com/fact-check/knock-slash-car-warning/,https://www.facebook.com/singaporepoliceforce/posts/10152628183574408,2,2,2,0,0,0
https://www.snopes.com/fact-check/did-florida-pass-recreational-marijuana/,https://en.wikipedia.org/wiki/Janet_Cruz,2,1,0,1,0,0
https://www.snopes.com/fact-check/did-florida-pass-recreational-marijuana/,https://archive.is/8zBUl,2,2,2,0,0,0
https://www.snopes.com/fact-check/tommy-robinson-arrest/,http://archive.is/GhkxR,3,0,0,0,0,0
https://www.snopes.com/fact-check/tommy-robinson-arrest/,http://archive.li/1rhP5,3,0,0,0,0,0
https://www.snopes.com/fact-check/tommy-robinson-arrest/,https://www.leeds-live.co.uk/news/leeds-news/tommy-robinson-jailed-facebook-live-14718619,3,0,0,0,0,0
https://www.snopes.com/fact-check/fda-frosted-flakes-are-healthier-than-avocados/,http://archive.is/fcCTp,4,0,0,0,0,0
https://www.snopes.com/fact-check/fda-frosted-flakes-are-healthier-than-avocados/,http://www.ecfr.gov/cgi-bin/retrieveECFR?gp=1&SID=4bf49f997b04dcacdfbd637db9aa5839&ty=HTML&h=L&mc=true&n=pt21.2.101&r=PART#se21.2.101_165,4,0,0,0,0,0
https://www.snopes.com/fact-check/fda-frosted-flakes-are-healthier-than-avocados/,http://archive.is/i4xRP,4,0,0,0,0,0
https://www.snopes.com/fact-check/fda-frosted-flakes-are-healthier-than-avocados/,http://archive.is/ncatC,4,0,0,0,0,0
https://www.snopes.com/fact-check/walk-of-life/,http://www.house.gov/lee/Internet.scam.htm,3,0,0,0,0,0
https://www.snopes.com/fact-check/walk-of-life/,http://www.house.gov/lee/,3,0,0,0,0,0
https://www.snopes.com/fact-check/walk-of-life/,http://www.senate.gov/~boxer/,3,0,0,0,0,0
https://www.snopes.com/fact-check/sanitary-pad-warning/,https://tmc.gov.in/,2,1,0,1,0,0
https://www.snopes.com/fact-check/sanitary-pad-warning/,http://www.stayfree.com/,2,1,0,1,0,0
https://www.snopes.com/fact-check/word-imperfect/,http://web.archive.org/web/19970209064552/http://www.progress.demon.co.uk/Fun/Trouble-with.html,1,3,3,0,0,0
https://www.snopes.com/fact-check/page/chick-fil-open-sundays/,https://www.facebook.com/ChickfilA/posts/10153881492400101,1,0,0,0,0,0
https://www.snopes.com/fact-check/obama-executive-order-hussain/,http://guides.ll.georgetown.edu/supreme_court_nominations,1,3,0,3,0,0
https://www.snopes.com/fact-check/brenda-lee-removed-air-force-one/,https://www.nbclosangeles.com/news/archive/Reporter-Dragged-Kicking-and-Screaming-From-Near-Air-Force-One-.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/brenda-lee-removed-air-force-one/,https://www.ocregister.com/2009/05/28/oc-woman-removed-from-air-force-one-press-area/,2,1,0,1,0,0
https://www.snopes.com/fact-check/australia-animal-brothel/,http://archive.is/4XGAC,2,1,0,0,1,0
https://www.snopes.com/fact-check/australia-animal-brothel/,http://archive.is/5HCwX,2,0,0,0,0,0
https://www.snopes.com/fact-check/avant-6-months-to-live/,http://archive.fo/bMNGB,5,0,0,0,0,0
https://www.snopes.com/fact-check/avant-6-months-to-live/,https://www.instagram.com/avantmusic/,5,0,0,0,0,0
https://www.snopes.com/fact-check/avant-6-months-to-live/,http://avantlivemusic.com/,5,0,0,0,0,0
https://www.snopes.com/fact-check/avant-6-months-to-live/,http://archive.fo/oBsTh,5,0,0,0,0,0
https://www.snopes.com/fact-check/avant-6-months-to-live/,https://www.facebook.com/avant/,5,0,0,0,0,0
https://www.snopes.com/fact-check/diabetes-tattoo/,https://www.media.mit.edu/projects/d-Abyss/overview/,1,3,3,0,0,0
https://www.snopes.com/fact-check/john-mccain-fire-uss-forrestal/,http://archive.is/TSmpY,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-fire-uss-forrestal/,http://archive.is/BM1UW,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-fire-uss-forrestal/,https://www.usatoday.com/story/news/nation-now/2017/07/30/heroism-recalled-50-years-after-deadly-fire-aboard-uss-forrestal/523389001/,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-fire-uss-forrestal/,https://www.dailykos.com/stories/2008/9/12/596595/-,4,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.doctoroz.com/article/joe-mercola-alternative-health-guide,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.npr.org/sections/thetwo-way/2018/05/02/607638733/doctor-trump-dictated-letter-attesting-to-his-extraordinary-health,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.hhs.gov/fitness/index.html,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://retractionwatch.com/2014/10/20/authors-retract-green-coffee-bean-diet-paper-touted-by-dr-oz/,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.vox.com/2016/9/15/12902986/trump-dr-oz-surreal,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.whitehouse.gov/presidential-actions/president-donald-j-trump-announces-intent-nominate-appoint-personnel-key-administration-posts-7/,7,0,0,0,0,0
https://www.snopes.com/fact-check/trump-nominating-dr-oz-presidential-council-sport-fitness-nutrition/,https://www.usatoday.com/story/life/people/2014/06/17/dr-oz-senate-panel-weight-scams/10701067/,7,0,0,0,0,0
https://www.snopes.com/fact-check/helen-purcell-clinton-connection/,http://recorder.maricopa.gov/recorder/,1,1,0,1,0,0
https://www.snopes.com/fact-check/devils-do/,http://www.freewoodpost.com/,1,0,0,0,0,0
https://www.snopes.com/fact-check/brad-pitt-elite-hollywood/,https://archive.is/xOlgV,4,0,0,0,0,0
https://www.snopes.com/fact-check/brad-pitt-elite-hollywood/,https://archive.is/gMXv3,4,0,0,0,0,0
https://www.snopes.com/fact-check/brad-pitt-elite-hollywood/,https://archive.is/pzvXe,4,0,0,0,0,0
https://www.snopes.com/fact-check/brad-pitt-elite-hollywood/,https://archive.is/nubVQ,4,0,0,0,0,0
https://www.snopes.com/fact-check/diabetes-vaccine-2/,https://yle.fi/uutiset/osasto/news/finnish_diabetes_vaccine_trials_to_start_in_2018/9730247,1,3,3,0,0,0
https://www.snopes.com/fact-check/police-weapons-supervisor-satire/,https://www.sfchronicle.com/politics/article/When-should-police-be-allowed-to-shoot-Fight-13595729.php,4,0,0,0,0,0
https://www.snopes.com/fact-check/police-weapons-supervisor-satire/,https://www.vox.com/identities/2016/8/13/17938226/police-shootings-killings-law-legal-standard-garner-graham-connor,4,0,0,0,0,0
https://www.snopes.com/fact-check/police-weapons-supervisor-satire/,https://bluenewsnetwork.com/new-bill-would-require-officers-to-call-supervisor-before-drawing-weapons/,4,0,0,0,0,0
https://www.snopes.com/fact-check/police-weapons-supervisor-satire/,http://archive.fo/T9z1L,4,0,0,0,0,0
https://www.snopes.com/fact-check/google-phonebook/,http://www.google.com,1,1,0,0,1,0
https://www.snopes.com/fact-check/pope-francis-gun-owners/,https://w2.vatican.va/content/francesco/en/speeches/2015/june/documents/papa-francesco_20150621_torino-giovani.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/pope-francis-gun-owners/,http://archive.is/MfIW4,2,0,0,0,0,0
https://www.snopes.com/fact-check/celebrity-death-hoaxes/,http://global.christianpost.com/news/tony-danza-alive-another-death-hoax-victim-81394/,1,0,0,0,0,0
https://www.snopes.com/fact-check/matthew-mcconaughunt/,http://www.angus.org/njaa/scoop/files/assets/seo/page12.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/matthew-mcconaughunt/,http://theirturn.net/2015/02/02/matthew-mcconaughey-sells-canned-hunts/,2,2,2,0,0,0
https://www.snopes.com/fact-check/nfl-donations-black-lives-matter/,https://slate.com/sports/2017/11/eric-reid-was-asked-if-hed-stop-protests-if-nfl-donated-usd100-million-to-charity.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/nfl-donations-black-lives-matter/,http://archive.is/V9DmH,3,0,0,0,0,0
https://www.snopes.com/fact-check/nfl-donations-black-lives-matter/,https://slate.com/sports/2017/11/eric-reid-says-nfl-wants-to-use-money-from-military-programs-to-buy-off-players.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/wronged-directions/,http://web.archive.org/web/20080511214159/http://www.police.nashville.org/news/media/2008/01/09a.htm,1,1,0,1,0,0
https://www.snopes.com/fact-check/dennis-the-menace/,http://www.michaelbarrier.com/Interviews/Schulz/interview_charles_schulz.htm,1,3,1,1,1,0
https://www.snopes.com/fact-check/joy-behar-trump-tower-fire/,https://www.cnn.com/2018/04/07/us/trump-tower-fire/index.html,1,3,0,3,0,0
https://www.snopes.com/fact-check/mayor-storage-unit-fbi/,http://archive.is/kXorS,3,0,0,0,0,0
https://www.snopes.com/fact-check/mayor-storage-unit-fbi/,http://www.recordonline.com/news/20160512/fbi-launches-child-abuse-investigation-at-kiryas-joel,3,0,0,0,0,0
https://www.snopes.com/fact-check/mayor-storage-unit-fbi/,http://www.fakenewscodex.com/network/flagg-eagleton-network/,3,0,0,0,0,0
https://www.snopes.com/fact-check/obama-pardoned-c-murder/,https://www.justice.gov/pardon/obama-commutations,3,0,0,0,0,0
https://www.snopes.com/fact-check/obama-pardoned-c-murder/,https://www.justice.gov/pardon/clemencyrecipients,3,0,0,0,0,0
https://www.snopes.com/fact-check/obama-pardoned-c-murder/,https://www.justice.gov/pardon/obama-pardons,3,1,0,1,0,0
https://www.snopes.com/fact-check/salt-lamps-cure-everything/,https://www.amazon.com/gp/product/B001892AX2/ref=oh_aui_detailpage_o01_s00?ie=UTF8&psc=1,4,0,0,0,0,0
https://www.snopes.com/fact-check/salt-lamps-cure-everything/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3848581/,4,0,0,0,0,0
https://www.snopes.com/fact-check/salt-lamps-cure-everything/,https://www.ncbi.nlm.nih.gov/pubmed/18188611,4,0,0,0,0,0
https://www.snopes.com/fact-check/salt-lamps-cure-everything/,https://www.ncbi.nlm.nih.gov/pubmed/23320516,4,0,0,0,0,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,https://www.newsweek.com/kevin-mccullough-kamala-harris-jussie-smollett-aunt-empire-conspiracy-theory-1342020,7,3,1,0,2,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,https://en.wikipedia.org/wiki/Tony_West_(attorney),7,3,2,1,0,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,http://archive.fo/yN9UJ,7,3,3,0,0,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,https://www.washingtonpost.com/politics/i-am-who-i-am-kamala-harris-daughter-of-indian-and-jamaican-immigrants-defines-herself-simply-as-american/2019/02/02/0b278536-24b7-11e9-ad53-824486280311_story.html,7,0,0,0,0,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,https://www2.census.gov/topics/genealogy/2010surnames/Names_2010Census_Top1000.xlsx,7,0,0,0,0,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,https://www.oprahmag.com/entertainment/a25905360/kamala-harris-husband-douglas-emhoff/,7,3,1,0,2,0
https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,http://archive.fo/rJs5S,7,0,0,0,0,0
https://www.snopes.com/fact-check/talking-shoplifting/,http://www.chp.ca.gov/switrs/,1,1,0,0,1,0
https://www.snopes.com/fact-check/russian-scientists-discover-cure-homosexuality/,http://archive.is/pNlJv,4,0,0,0,0,0
https://www.snopes.com/fact-check/russian-scientists-discover-cure-homosexuality/,http://archive.is/ECRsJ,4,1,1,0,0,0
https://www.snopes.com/fact-check/russian-scientists-discover-cure-homosexuality/,http://archive.is/liKHo,4,0,0,0,0,0
https://www.snopes.com/fact-check/russian-scientists-discover-cure-homosexuality/,http://worldnewsdailyreport.com/russian-scientists-discover-cure-to-homosexuality/,4,3,3,0,0,0
https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,https://publications.parliament.uk/pa/cm199900/cmselect/cmhaff/95/9507.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,https://en.wikipedia.org/wiki/The_Cullen_Reports,4,0,0,0,0,0
https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,http://www.legislation.gov.uk/uksi/1997/3114/contents/made,4,0,0,0,0,0
https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,https://en.wikipedia.org/wiki/Dunblane_massacre,4,0,0,0,0,0
https://www.snopes.com/fact-check/deerfield-assault-weapons-ban/,https://www.nraila.org/articles/20180404/nra-to-support-guns-save-life-in-illinois-lawsuit,2,2,2,0,0,0
https://www.snopes.com/fact-check/deerfield-assault-weapons-ban/,https://www.deerfield.il.us/CivicAlerts.aspx?AID=216,2,1,0,0,1,0
https://www.snopes.com/fact-check/caravan-participants-ad/,https://archive.fo/TuFai,1,1,0,1,0,0
https://www.snopes.com/fact-check/immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads/,https://www.hrw.org/news/2018/07/11/trumps-zero-tolerance-approach-goes-beyond-border,3,0,0,0,0,0
https://www.snopes.com/fact-check/immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads/,https://www.bbc.co.uk/news/uk-england-37938056,3,0,0,0,0,0
https://www.snopes.com/fact-check/immigrant-teenagers-strapped-to-chairs-with-bags-over-their-heads/,https://www.cbsnews.com/news/shenandoah-valley-juvenile-center-virginia-young-immigrant-detainees-allege-beaten-stripped-of-clothes-strapped-to-chairs/,3,0,0,0,0,0
https://www.snopes.com/fact-check/1992-mad-magazine-trump/,https://comics.ha.com/itm/original-comic-art/sketches/sam-viviano-mad-315-illustration-original-art-group-of-8-ec-1992-sam-viviano-illustrates-the-feature-when-why-should-w/a/16081-16719.s,2,1,0,1,0,0
https://www.snopes.com/fact-check/1992-mad-magazine-trump/,http://readcomiconline.to/Comic/MAD/Issue-315?id=73089,2,1,0,0,1,0
https://www.snopes.com/fact-check/fortunate-grandson/,http://www.arizonaguardian.com/azg/index.asp?option=com_content&view=article&id=2101,2,0,0,0,0,0
https://www.snopes.com/fact-check/fortunate-grandson/,http://transcripts.cnn.com/TRANSCRIPTS/0806/28/cnr.03.html,2,1,0,0,1,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://archive.is/l4IyR,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://www.bop.gov/inmateloc/,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://archive.is/gyGq2,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://www.instagram.com/kasi.b/?hl=en,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://archive.is/YuWHN,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://archive.is/b64M0,7,0,0,0,0,0
https://www.snopes.com/fact-check/buju-banton-death-hoax/,https://archive.is/veTsb,7,0,0,0,0,0
https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/,https://en.wikipedia.org/wiki/Berkeley_Breathed,2,1,0,1,0,0
https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/,https://t.co/SnLAr3L55s,2,1,0,0,1,0
https://www.snopes.com/fact-check/the-true-story-of-two-tenors/,https://fcarreras.org/noticias_fundacion_carreras_interior.asp?id=45,3,0,0,0,0,0
https://www.snopes.com/fact-check/the-true-story-of-two-tenors/,http://www.jcarreras.com/biohome.htm,3,0,0,0,0,0
